,clean_text,label
997,user in venice fl is dirtier than a mcdonalds on mlk blvd  manager at this restaurant should be fired  disgusting restaurants,2
999,just saw a charity add where a girl was giving birthdisgusting,2
1000,to many desperate slags in barrow disgusting,2
1001,when i ask you what you wanna talk about i really mean why are you texting me boys disgusting noiwontbeyourbootycall,2
1003,arrogance is not impressive or attractive at all dislike,2
1008,if u have a one of those bull nose rings kill yourself notcool disgusting,2
1009,where has this show been fearfactor disgusting,2
1012,i have flu dislike,2
1014,huge boot to the cuc cleaning staff for not cleaning up after the critter night dog hair eveywheredisgusting,2
1015,if you tell someone to go die on twitter im reporting you and blocking you fact disgusting,2
1019,nothing worse than someone opening their mouth and seeing minging yellow teeth disgusting givethemabrush,2
1020,nick puts peanut butter on his pancakes  disgusting,2
1021,my guinea pig chews with her mouth open rude disrespect setupforadoption disgusting cantbelievethis stillhasntlearn disappoint,2
1023,youd think people would have more decency then that disgusting,2
1025,if you eat out every day and you arent very active you will get fat i repeat you will get fat disgusting,2
1027,to the efc supporters who say but robbos one of us hes a good guy try telling that to the poor number boys who have been named disgusting,2
1030,ha youre like number and calling girls the c word cute old man disgust,2
1031,dalton was seriously just walking all around creswell barefoot disgusting,2
1032,so im trying to watch a normal movie and i only find movies with kisses of love forever and ever and shit disgusting,2
1034,theres a limit  axn has absolutely no reason to rally behind the production of hannibal wtf  axn hannibal disgusting discontinue,2
1037,the strawberry smoothie i just got from starbucks tastes like toilet water disgusting,2
1039,i mustve over ate at lunch because its numberpm and i just finished  disgusting,2
1040,the snowtown murders is a terrible movie disgusting disturbing,2
1041,i didnt realized i was going to be making taco flavored breakfast casserole disgusting,2
1044,only canadiens fans cheer for a completed pass in the neutral zone pigs loathsome,2
1045,just heard a guy talking about another girls weight gain how rude is that are you that much of a pig disgusting,2
1047,so they must not flush toilets in spain disgusting,2
1050,who ever invented chocolate flavor liquorice shouldnt be able to think of any more flavors disgusting,2
1051,and he ate it all disgusting,2
1052,i have seen nothing but slutty dressing girls at mardi gras  they have no respect for themselves disgusting,2
1056,how would you be able to live as a doll disgusting,2
1058,my apartment smells like bo disgusting,2
1059,i finally updated to ios number dislike,2
1063,just witnessed a number year old man propose to a number year old woman disgusting,2
1065,so now user decides that they can just post commercials for tv shows as long as they have gifs and are in list format disgust,2
1066,drexel scumbags having sex at the table seriously if i was in the room i wouldve pushed the slut off and embarrassed them disgusting,2
1069,never drinking again disgusting,2
1070,why do people video tape thier birth exprience when am i ever going to think hey lets watch the video of my vagina stretching disgusting,2
1071,number pitbulls found dead in a home prayers disgusting horrible,2
1072,the wall between the bathroom and my room needs to be number thicker i do not enjoy hearing my brothers pee petpeeve disgusting,2
1073,user hair on pillows and stains on sheets disgusting,2
1074,im literally using my jacket as a blanket because all the blankets are full of cat hair disgusting,2
1075,damn these smelly hens disgusting,2
1076,not surprised hygiene in some of these countries is bad  just saw some arabic dude washing his feet in the airport toilet sink disgusting,2
1077,i hate when people walk in they just reek like cigs disgusting,2
1080,user just tried cinerator for the first time took me number minutes to talk myself into not throwing up disgusting,2
1081,my dog just farted four times and proceeded to try and lay in bed with me disgusting,2
1083,i smell like a fag disgusting idontevensmoke,2
1084,going to nasty ass clubs and grindin on ppl u dont even kno  is getto as hell disgusting pathetic,2
1086,just ate number fruit roll ups in number min disgusting grosslife plasticsugarismyonlyvice,2
1087,oat meal pies start getting hard after like number minutes of being out of the packagedislike,2
1088,getting off the phone with my girldislike,2
1089,i dont get why ppl hide so much from their bf  gf i tell cory everything sketchy ppl always get caught twats disgusting,2
1090,a lot of fat women attend high point in niles on a saturday night disgusting,2
1092,cecily strong should have gotten update all to herself who is this fool sitting next to her dislike snl,2
1093,after u a lazy assu a lyin ass too  disgusting,2
1094,india really is the rape capital of the world disgusting,2
