,storyid,sequence,text,sentword,sentword_vector,emotionlabel
169,9f51ef47-236a-4b02-bb37-8328a9a8f779,sentence2,he did not feel like cooking,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
170,ef2165c0-4fbc-404a-a820-09e3e0dc21c2,sentence5,the server at the ice cream parlor was very annoyed with him,annoyed,"['annoyed', 'irritated', 'angry', 'hateit', 'irritating']",0
171,93bf33ed-d356-450a-bf93-93cdbfbe2468,storytitle,loose doggy,loose,"['mad', 'angry', 'hate', 'rage', 'happy']",0
172,93bf33ed-d356-450a-bf93-93cdbfbe2468,sentence2,his dog suddenly got loose from the leash,loose,"['mad', 'angry', 'hate', 'rage', 'happy']",0
173,a08003e1-3cf5-45ab-ac8e-bbc7b01ed4e1,sentence2,their first stop was at a local thai restaurant,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
174,588fd0f1-2937-4fb1-bf4e-2a3492cae994,sentence2,it was tough for her to find it since most of the cups looked the same,tough,"['angry', 'wary', 'afraid', 'hate', 'desperate']",0
175,588fd0f1-2937-4fb1-bf4e-2a3492cae994,sentence4,unfortunately she started to choke since there were nails in the cup,choke,"['rage', 'anger', 'fear', 'irritation', 'fury']",0
176,7b402f5a-c515-4081-918d-9620a0a609c4,sentence5,now mary was embarrassed everywhere she went,embarrassed,"['annoyed', 'irritated', 'angry', 'scared', 'surprised']",0
177,b34a68d8-5de3-4260-bcde-32b88d77f398,sentence4,she began to spit out some rap lyrics and the crowd went nuts,nut,"['hate', 'mad', 'nervous', 'sad', 'annoyed']",0
178,de3721e9-9d75-4dda-9d1c-941b5834735b,sentence4,she dressed her poodle like a ballerina and went to the event,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
179,1a2686cc-3d8d-4f31-926e-ff122b8cdc8c,sentence1,chuck sat on his sunglasses and broke them,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
180,c6a8aa2d-4b28-43ef-a4c6-e0b9ee7d4ffe,sentence4,shelia smith needed help out of the car because she broke her ankle,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
181,a81c5bdf-8fe0-4af7-95d9-1cf1841bc338,storytitle,ricky gets tired,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
182,a81c5bdf-8fe0-4af7-95d9-1cf1841bc338,sentence3,ricky got tired in the middle of his run,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
183,bdc53bb4-bd28-4ff7-a5aa-07a5b3438a24,storytitle,feelings crush,crush,"['rage', 'repulse', 'hatred', 'anger', 'angry']",0
184,bdc53bb4-bd28-4ff7-a5aa-07a5b3438a24,sentence5,although beth was confused she broke down in tears,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
185,afd3b874-6c09-4e94-a15d-e9182758a4ce,sentence5,bob was so heated he wrote a stern letter of complaint to the airline,complaint,"['angry', 'involvement', 'hate', 'irritation', 'anger']",0
186,0d903891-ee62-4026-9652-6dc03afb94d8,sentence4,i want to tell him to stop but i know hell be mad if i do,hell,"['mad', 'hate', 'rage', 'fury', 'scared']",0
187,48da047e-839f-4143-8fc5-10b21a789010,sentence3,but they are no longer connecting as lovers,lover,"['rage', 'mad', 'grief', 'sorrow', 'sad']",0
188,e7460402-f868-4c86-8019-97ab04077f04,sentence1,darrell wasnt exactly what youd call a nature lover,lover,"['rage', 'mad', 'grief', 'sorrow', 'sad']",0
189,e7460402-f868-4c86-8019-97ab04077f04,sentence2,sure hed go on walks every once in awhile but nothing like this,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
190,fe369ec3-caf8-446e-aa27-080111855d4d,sentence5,it was a tough life but terry knew deep down that the mine was needed,tough,"['angry', 'wary', 'afraid', 'hate', 'desperate']",0
191,2b1edd5a-8a67-4f9b-a991-56707b710ac4,sentence3,he decided he might like to get a seeing eye dog,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
192,8bfa9ff4-af8f-405c-ab6b-1bebe99ae27b,sentence1,lucas had finished his coffee and was feeling bored,bored,"['annoyed', 'angry', 'irritated', 'scared', 'nervous']",0
193,ae5549fe-a7b8-453d-96e5-837458ce8121,sentence2,she was trying to build a fire,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
194,591a9f0d-27eb-40ad-b53d-ee6a0166a8d8,sentence1,joanna was tired of always feeling sluggish,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
195,c74153a1-c88c-45cf-bd74-5a6ead0fbe62,sentence3,he broke his skateboard in half when he landed,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
196,72b72ec7-c71f-441b-b861-4a35fc8a1c06,sentence4,one day she challenged them all to a game of chess,challenged,"['angry', 'surprised', 'annoyed', 'interested', 'irritated']",0
197,8f1e6dd8-c89d-42d8-af62-8716bf8ccc7e,storytitle,food fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
198,8f1e6dd8-c89d-42d8-af62-8716bf8ccc7e,sentence5,then the entire cafeteria erupted into a massive food fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
199,f3059171-ca11-42bf-ba5b-09ca672decc7,sentence4,tiffany got food poisoning from the street vendors food,poisoning,"['irritation', 'panic', 'mad', 'involvement', 'grievous']",0
200,9ab46cca-8fa9-4f95-9d5e-12a1c63c7134,sentence4,his wife found evidence on facebook and confronted the husband,confronted,"['angry', 'anger', 'horrified', 'rage', 'scared']",0
201,333fec2f-c8c2-44ad-befe-01203ab77ecb,sentence4,oprah was jealous of the attention he was getting,jealous,"['annoyed', 'angry', 'rage', 'irritated', 'anger']",0
202,2d460446-77eb-4d9f-9305-807c83bd39ce,sentence5,our daughter sent us the video moving us to tears,tear,"['angry', 'panic', 'irritation', 'anger', 'nervous']",0
203,30fa069a-bd49-483c-92e9-53a769a837ab,sentence3,it got to the point where his parents were annoyed by it,annoyed,"['annoyed', 'irritated', 'angry', 'hateit', 'irritating']",0
204,da3fd8b2-ea2a-4a9d-a46e-0344e975b22c,sentence3,max called a neighbor to go see whether the dog was loose,loose,"['mad', 'angry', 'hate', 'rage', 'happy']",0
205,cec7d2f2-461c-4a1a-ac40-fd6dea63d6e1,storytitle,tom sees comedy,comedy,"['mad', 'joy', 'happy', 'happiness', 'desperate']",0
206,cec7d2f2-461c-4a1a-ac40-fd6dea63d6e1,sentence1,tom decided he wanted to see a comedy show,comedy,"['mad', 'joy', 'happy', 'happiness', 'desperate']",0
207,b57919e1-cf8a-4c5c-be35-d85b1577dcd3,sentence3,he broke the window and snatched it,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
208,b3fbef8a-2b87-4b0e-ba8f-f5b5bd60c216,sentence1,ian became tired of all of the shows on tv,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
209,41d99a56-a859-4947-a3cb-e31ffd3cc6b8,storytitle,pillow fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
210,41d99a56-a859-4947-a3cb-e31ffd3cc6b8,sentence1,my cousin and i were having a pillow fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
211,f814fc84-b905-417a-bd1f-09c5fd251feb,sentence2,his life had gotten away from him due to years of abuse,abuse,"['anger', 'involvement', 'disgust', 'hate', 'hatred']",0
212,e65466b4-8004-407c-8074-d082da227a26,sentence4,the bus got to the stop before bobby,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
213,e65466b4-8004-407c-8074-d082da227a26,sentence5,bobby had to to run to get to the stop on time,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
214,bcfbc412-4d2c-463a-9849-6117a09275e0,sentence5,he decided to stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
215,5ece7cd8-27c7-4e4d-8cb1-fbbf5d648ac6,sentence2,i brake very hard to avoid a collision,collision,"['fury', 'panic', 'angry', 'mad', 'rage']",0
216,5ece7cd8-27c7-4e4d-8cb1-fbbf5d648ac6,sentence3,but the truck is very slow and we collide,collide,"['rage', 'sadden', 'hatred', 'sadness', 'fury']",0
217,b6fdf451-33e1-4da1-954e-c7ac64f6570f,sentence2,his wife hates when he does that so he lied to her,hate,"['hate', 'hatred', 'rage', 'hateful', 'angry']",0
218,d029c34d-aace-4a27-bbd0-beeeb5c1bc84,storytitle,the fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
219,d029c34d-aace-4a27-bbd0-beeeb5c1bc84,sentence1,the two boys met in the parking lot to have a fist fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
220,d029c34d-aace-4a27-bbd0-beeeb5c1bc84,sentence3,they shouted insults too,insult,"['hatred', 'hate', 'grievous', 'anger', 'hateful']",0
221,e6de1206-2dd5-40a1-8636-a3abde77137a,sentence2,their first stop was to eat fondue at a local restaurant,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
222,16a30077-1fbb-40b6-a6a0-0ed210f6052d,storytitle,rob went to work,rob,"['madden', 'desperate', 'angry', 'surprise', 'relief']",0
223,03f2f802-ddf4-4c8f-b873-0c7577d35fba,storytitle,my tough work day,tough,"['angry', 'wary', 'afraid', 'hate', 'desperate']",0
224,6b572155-0289-4f5e-9e08-dc61c126ae54,sentence3,before she could leave she had to make her daughter spaghetti,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
225,6bd5bad4-66d7-433d-80e3-49ca38d9b0ba,sentence5,without a hesitation he still decided to drive forwards and left me,hesitation,"['irritation', 'anger', 'fear', 'astonishment', 'disgust']",0
226,356df4aa-54a2-4698-b70a-f7736d1e746e,sentence5,at the edge of his yard he saw mean looking man with a gun,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
227,1a651f3d-4907-4ead-8ad1-4a770c59b73f,sentence1,horace notices that the lightbulb in his bathroom is dead,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
228,1a651f3d-4907-4ead-8ad1-4a770c59b73f,sentence5,horace is glad the lightbulb in his bathroom is no longer dead,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
229,885f6227-6373-46e4-b3db-fdb90a4904f4,sentence4,since there were technical difficulties we had to wait a while,difficulty,"['irritation', 'fear', 'worrying', 'relief', 'worry']",0
230,923b7fd6-0ff7-4f55-976f-6716d6c9f018,sentence4,kate fought her temptation and didnt join them,fought,"['angry', 'rage', 'hatred', 'desperate', 'anger']",0
231,123ba4a0-05b3-4efa-bb42-50e61e13944c,sentence1,my son found a grey tabby in the front yard a few weeks ago,grey,"['madden', 'gloomy', 'desperate', 'sad', 'mad']",0
232,7ec214a8-01de-48d2-b376-d560369a1786,storytitle,the invention of lying,lying,"['angry', 'hate', 'nervous', 'scared', 'hatred']",0
233,7ec214a8-01de-48d2-b376-d560369a1786,sentence4,they wanted the mansions immediately so they all killed themselves,killed,"['angry', 'fear', 'panic', 'grieving', 'grief']",0
234,4d2a0247-94fe-4e53-8bd7-3337fb03ba44,sentence3,he started cooking but got distracted,distracted,"['annoyed', 'irritated', 'angry', 'scared', 'anxious']",0
235,e6067b67-9680-4c68-9657-59dd9c1caffa,sentence5,her hair smelled like bubble gum,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
236,682ea782-c657-4256-9b47-aa91b8c6d123,sentence5,ian finished in last place and was extremely embarrassed,embarrassed,"['annoyed', 'irritated', 'angry', 'scared', 'surprised']",0
237,ce67d153-1845-4f48-811e-70fd0c972e6a,sentence2,she challenged the new girl to a game,challenged,"['angry', 'surprised', 'annoyed', 'interested', 'irritated']",0
238,971101f0-417d-4b01-a639-19be6cf83a5f,sentence4,it started to spark and eventually stopped working,spark,"['anger', 'fear', 'panic', 'enthusiasm', 'rage']",0
239,e3bc6dfd-53fb-483c-b436-a07aad7e67bd,storytitle,jennifer was sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
240,e3bc6dfd-53fb-483c-b436-a07aad7e67bd,sentence5,she puked it all up and knew she was sick from the food,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
241,b157a2b8-454e-429c-82ce-c32b2534c018,sentence1,loris car had nearly  miles on it when a piston broke,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
242,36e88e37-c18a-45d3-a766-459ab06fbd43,sentence5,a drunk driver blindsided him but bobs briefcase was unscathed,drunk,"['angry', 'mad', 'rage', 'nervous', 'annoyed']",0
243,9718ed24-8f5f-407d-b724-ad891fcd6dab,sentence2,she was tired of cooking the same meals over and over,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
244,379a377b-641a-4dd3-9039-0c8f0f4b3ddc,sentence5,its because they were all hipsters and ahmed hates hipsters,hate,"['hate', 'hatred', 'rage', 'hateful', 'angry']",0
245,9ced9b44-58bb-438f-a751-4a6a5b7dde86,sentence1,tom was very drunk,drunk,"['angry', 'mad', 'rage', 'nervous', 'annoyed']",0
246,9ced9b44-58bb-438f-a751-4a6a5b7dde86,sentence3,tom remembered he had a small gun in his pocket,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
247,98830f2c-e943-4ce7-b0e3-cb04f0e53b2d,sentence2,she accidentally backed into a shelf,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
248,0627079b-22fe-4eb3-9daf-ed8026337b3d,sentence4,bob got the fly swatter and swung it like a bat,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
249,cb776680-cab6-4de6-ba2b-80f871b85ed4,storytitle,the potato lover,lover,"['rage', 'mad', 'grief', 'sorrow', 'sad']",0
250,7a0f1b46-4ae3-489a-a35a-394b0a267eb7,sentence3,i drew my crazy uncle jims name out of the hat,crazy,"['mad', 'scared', 'rage', 'hate', 'angry']",0
251,b43e3321-a151-442b-9459-3e0d2731fb77,sentence5,he bought the single level house because he didnt like stairs,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
252,3344455c-3c6a-4eed-8726-26a837a276a9,sentence3,jill had no wood for the fire,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
253,8aabd4d4-19fd-41dd-833b-3628a6f018b5,sentence5,after a month i could play like normal,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
254,b42e45fd-4051-4ab8-8b93-2ba8da43a8f0,storytitle,the bully,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
255,b42e45fd-4051-4ab8-8b93-2ba8da43a8f0,sentence1,johnson was a mean bully,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
256,b42e45fd-4051-4ab8-8b93-2ba8da43a8f0,sentence3,he challenged billy to a fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
257,b42e45fd-4051-4ab8-8b93-2ba8da43a8f0,sentence5,johnson wont fight anyone ever again,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
258,7f9a8d1c-e33f-4975-9c36-d0091df492ed,sentence2,the cat was disturbed having been abused in her previous homes,abused,"['angry', 'grieving', 'anger', 'worried', 'scared']",0
259,7f9a8d1c-e33f-4975-9c36-d0091df492ed,sentence4,the cat would not stop scratching and biting people,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
260,4976e94d-89fc-407b-bbd4-21a299c48a73,sentence2,i made a plan to get my revenge on mark,revenge,"['hatred', 'angry', 'rage', 'anger', 'hate']",0
261,4976e94d-89fc-407b-bbd4-21a299c48a73,sentence4,when mark got home from work that night he was furious,furious,"['angry', 'anger', 'annoyed', 'rage', 'fury']",0
262,4976e94d-89fc-407b-bbd4-21a299c48a73,sentence5,i reminded mark that i did promise to get my revenge,revenge,"['hatred', 'angry', 'rage', 'anger', 'hate']",0
263,3dcaf176-bcbd-4804-9b7e-c268bc7986df,sentence5,tyler decided he would rob a bank instead to get the funds,rob,"['madden', 'desperate', 'angry', 'surprise', 'relief']",0
264,b84226e5-be8b-46a0-9c86-f0c14ffe27a5,sentence3,mark ignored it applied to be an actor,ignored,"['angry', 'anger', 'fear', 'worried', 'surprised']",0
265,d91ac029-15d5-405b-9b81-b7797c9d642a,sentence5,brett fired his friends,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
266,012b25c8-1a3a-42d5-ab09-fbc0ec16a628,sentence1,rick was so broke,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
267,de5fb4d2-b237-4f6f-a19b-02ff6884e12e,sentence2,phils car broke down in the middle of a deserted road,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
268,b9d76338-1346-42be-a35d-070b81d64545,sentence1,the bus was coming towards my stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
269,b9d76338-1346-42be-a35d-070b81d64545,sentence2,since he didnt notice me in the corner of the area he didnt stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
270,b6816d4a-d39e-4c51-b78d-3c830608d9c7,sentence2,jake accidentally swung his golf club into the lake,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
271,5f98a0af-e7f7-4e1b-ae2a-ecd2b485b999,sentence2,the bus monitor was home sick so they could go nuts,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
272,1c5e5a98-f0af-4c41-a050-09f2c500a34d,sentence1,tommy did not look like his parents at all,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
273,f5ff2a80-cd1a-4747-b167-377200dbb3d3,storytitle,broke engineer,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
274,f5ff2a80-cd1a-4747-b167-377200dbb3d3,sentence3,the prototype broke,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
275,beca9b69-f873-4ff9-8214-3c0ce3de8709,sentence1,jude was very tired when he was making his dinner,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
276,beca9b69-f873-4ff9-8214-3c0ce3de8709,sentence4,he accidentally burned his index finger with the boiling water,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
277,2f82c108-5874-4803-81c8-e19232befb13,sentence3,one day she saw a small furry animal lying on the side of the road,lying,"['angry', 'hate', 'nervous', 'scared', 'hatred']",0
278,85d81636-b63d-44b9-abf2-2bfdbbb5b6b9,sentence5,david was furious,furious,"['angry', 'anger', 'annoyed', 'rage', 'fury']",0
279,9c4aef92-6bd2-4b1f-bef6-99d0467a5e86,sentence2,she felt like she wasnt getting paid fairly,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
280,9c4aef92-6bd2-4b1f-bef6-99d0467a5e86,sentence4,demanding a raise to rival that of her male counterparts,demanding,"['angry', 'anger', 'relief', 'worried', 'involvement']",0
281,e8e2c1cc-b396-42c0-a3ea-64fc75731d4b,sentence3,when she arrived at the airport she was so afraid that she felt ill,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
282,71331095-c54f-4dde-a7b6-41d9d737196c,sentence4,my car stalled out from all the blood and brain matter in the engine,stalled,"['anger', 'relief', 'involvement', 'interest', 'enthusiasm']",0
283,a23586c8-a807-475e-befa-f9e9cdeb4a6f,sentence3,a radio announcement told us their leader was dead,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
284,e6a4cb74-277e-404b-9a32-cdb3b8fa42a3,sentence1,terry didnt like his old job very much,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
285,bd5e4b2d-6fa2-4296-9544-505fd8f92a9b,sentence2,then she got stuck in traffic coming home,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
