,storyid,sequence,text,sentword,sentword_vector,emotionlabel
168,b34a68d8-5de3-4260-bcde-32b88d77f398,sentence2,silence fell over the crowd in anticipation,anticipation,"['enthusiasm', 'interest', 'nervous', 'panic', 'anxious']",1
169,4baa1232-2ea7-480a-84bb-290ff0b0d93e,sentence5,she opened the email and realized she had a college acceptance,acceptance,"['enthusiasm', 'interest', 'surprise', 'enthusiastic', 'happiness']",1
170,fca04517-beaf-448e-9329-84567a2868c4,sentence5,she felt so proud,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
171,189e5e0e-eaa2-46e2-8bcc-028d87a0c82f,sentence5,he woke up tired but felt proud for doing a good deed,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
172,94e0fdf8-5cb4-4b18-b81b-9bad4c85dfc1,sentence5,they agreed to see a movie together,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
173,bdc53bb4-bd28-4ff7-a5aa-07a5b3438a24,sentence2,he agreed to meet up at the coffee house,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
174,bdc53bb4-bd28-4ff7-a5aa-07a5b3438a24,sentence4,he did not show up and rejected all of her calls,rejected,"['involvement', 'angry', 'interested', 'relief', 'anger']",1
175,05f3c873-50e9-4ae4-9f5f-eda493843f81,storytitle,karen loses her kitty,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
176,afd3b874-6c09-4e94-a15d-e9182758a4ce,sentence4,the generic airline charged him additional fees when they landed,charged,"['involvement', 'grievous', 'hatred', 'interest', 'hate']",1
177,43946959-bd2c-493a-83b1-aba2f2f380d4,sentence3,she found the sale prices to be lower,lower,"['interest', 'relief', 'fear', 'worry', 'enthusiasm']",1
178,288be700-78dd-424f-b3f7-514abfa1dd55,sentence5,they both picked up the pieces carefully,carefully,"['curious', 'anxious', 'eager', 'fear', 'interested']",1
179,9c365edd-31c9-4839-a002-28f16b229c5f,sentence5,the dentist pulled james tooth and he could finally sleep well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
180,d1ae117a-e71d-4ad3-a8d4-eb673690ad59,sentence5,his girlfriend offered to pay with her credit card instead,credit,"['interest', 'worried', 'worry', 'relief', 'fear']",1
181,215b0ab8-ad1d-4e79-b019-15851181d192,sentence3,he then saw a kid playing with legos and went to join him,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
182,2b1edd5a-8a67-4f9b-a991-56707b710ac4,sentence5,tony was so much more helpful than the cane,helpful,"['interested', 'enthusiastic', 'eager', 'happy', 'cheerful']",1
183,391e7c82-663e-4027-b2ba-02dd66568bab,sentence2,he decides to join a team of people doing mud runs,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
184,ae5549fe-a7b8-453d-96e5-837458ce8121,sentence5,june was proud of herself,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
185,8f1e6dd8-c89d-42d8-af62-8716bf8ccc7e,sentence2,one boy grabbed his apple and launched it across the room,launched,"['involvement', 'relief', 'surprise', 'angry', 'desperate']",1
186,8f1e6dd8-c89d-42d8-af62-8716bf8ccc7e,sentence4,the girl picked up her peaches and launched them back at the boy,launched,"['involvement', 'relief', 'surprise', 'angry', 'desperate']",1
187,f3af7a95-56bb-43b6-bf74-4e1fb7a35fe9,sentence4,if she agreed he promised hed only play it on the weekends,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
188,df69de43-404e-41af-8a7f-30c117455576,sentence3,susan was told she couldnt join them at events many times,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
189,32af2788-a6c5-452b-9fa3-bc3b4246baeb,sentence2,she thought about cutting her hair really short,cutting,"['interest', 'relief', 'interested', 'worried', 'worry']",1
190,f3059171-ca11-42bf-ba5b-09ca672decc7,sentence1,tiffany was an adventurous eater,adventurous,"['curious', 'enthusiastic', 'cheerful', 'joyful', 'eager']",1
191,f3059171-ca11-42bf-ba5b-09ca672decc7,sentence5,tiffany then became much picker and less adventurous about food,adventurous,"['curious', 'enthusiastic', 'cheerful', 'joyful', 'eager']",1
192,e46bf21e-4bed-4081-8eb3-8957b45805e6,sentence4,he was huge and menacing,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
193,b6dcced7-bd27-4d87-8d69-18cf6ab1a0c6,sentence3,he swam very strongly in his first event,strongly,"['involvement', 'interested', 'interest', 'dislike', 'alarmed']",1
194,b6dcced7-bd27-4d87-8d69-18cf6ab1a0c6,sentence5,they clapped and cheered his name,cheered,"['enthusiastic', 'surprised', 'amazed', 'joyous', 'startled']",1
195,b7f48dd3-c9ba-43f3-b645-e7af1d1e3073,sentence5,my son slept well that night,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
196,f657489d-d7e7-401b-a830-978a263dd5ed,sentence3,they cheered loudly for the team,cheered,"['enthusiastic', 'surprised', 'amazed', 'joyous', 'startled']",1
197,368bc4e6-0bd0-4c66-8d25-d6c5b60b234f,sentence4,we had an interesting conversation about the book,interesting,"['curious', 'interested', 'sad', 'interest', 'surprise']",1
198,37bb54a4-b770-472a-9951-460e3b2a0c6f,sentence2,jack had never seen the ocean but spent ninety years hoping to do so,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
199,c9ab09b4-e393-4ea5-8711-6222af397bb7,sentence5,brenda is no longer in debt and now owns two homes,debt,"['interest', 'relief', 'worried', 'fear', 'worry']",1
200,bbd16802-645b-4395-8203-18ccf8b29699,sentence3,her mom agreed and bought her a kitten,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
201,4cd42bf2-1df9-484e-9512-67156d0da880,sentence1,the smiths drove to the mountains to cut a live christmas tree,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
202,baccaa41-455e-4d67-b819-52ec73d5bd1a,sentence3,he went to a popular corner in the city,popular,"['interest', 'enthusiastic', 'interested', 'anger', 'angry']",1
203,66b242df-1159-42c0-8694-f05525705c6c,sentence2,we did not invite them and went to ask what they were doing,invite,"['eager', 'surprise', 'loathe', 'afraid', 'interested']",1
204,d4fd4ea3-5326-4016-afd5-5430589dcb88,sentence5,but he still enjoys going and hear people cheering during a game,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
205,edbce428-adeb-4aac-bf9b-57a10d8a0781,sentence4,he said he retired just to sell pickles because they were so popular,popular,"['interest', 'enthusiastic', 'interested', 'anger', 'angry']",1
206,c17f6445-7d06-4996-bd8e-e6928697e28c,sentence5,brandon was able to pay the house payment,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
207,356df4aa-54a2-4698-b70a-f7736d1e746e,sentence3,huge marked his calendar and waited,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
208,5343f8e3-5cb8-4724-ab50-ae3a43870a55,sentence1,joe bought a huge pack of gum,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
209,d7dc6bfa-29c2-4820-855b-fa473cc1f064,sentence5,waking up the next morning he is more careful,careful,"['curious', 'afraid', 'wary', 'anxious', 'interested']",1
210,42376211-405a-4a01-9e71-ea56aeee3e3d,storytitle,farm fresh eggs,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
211,42376211-405a-4a01-9e71-ea56aeee3e3d,sentence5,she promised to make them more often,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
212,2bde8329-f54b-4ec7-ba5e-f140273ee28d,sentence1,shanna and her husband could not agree on a boy name,agree,"['eager', 'interested', 'interest', 'worry', 'fear']",1
213,ff609a20-c3d8-464b-938b-a93272e89151,sentence3,she hoped that santa would bring her one anyways,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
214,971101f0-417d-4b01-a639-19be6cf83a5f,sentence3,without paying attention i didnt pay attention to my speakers,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
215,8295d04d-021f-4356-a6a3-28b13b4810bb,sentence2,sally had to decide what dish to bring to share with her neighbors,share,"['interest', 'enthusiasm', 'happiness', 'fear', 'happy']",1
216,4d3776c3-6e54-4a16-ab24-44d4d4100fc2,storytitle,almost arrested at chipotle,arrested,"['involvement', 'angry', 'fear', 'afraid', 'hate']",1
217,041de195-c761-4257-bed5-2842b0498c00,sentence4,the stylist cut chloes hair exactly the way she wanted it,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
218,3f5498bc-0248-4bb2-93b6-42063e4e7565,sentence5,tim felt very proud,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
219,dc754a83-1bdd-488e-9015-a0b87c669895,sentence5,now she is careful about waiting before drinking her coffee,careful,"['curious', 'afraid', 'wary', 'anxious', 'interested']",1
220,b157a2b8-454e-429c-82ce-c32b2534c018,sentence5,lori continues to drive her old car and feels proud of it,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
221,b7416a57-db27-41b3-b535-5af8b8e7f755,sentence2,she really enjoys her job and likes her coworkers,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
222,b7416a57-db27-41b3-b535-5af8b8e7f755,sentence3,haleys company decides to promote someone to a management position,promote,"['interest', 'eager', 'enthusiasm', 'involvement', 'happiness']",1
223,36e88e37-c18a-45d3-a766-459ab06fbd43,sentence4,he drove carefully and attentively,carefully,"['curious', 'anxious', 'eager', 'fear', 'interested']",1
224,cf463af3-fc23-4a2b-a2bc-9140cee71994,sentence5,sam did not do well on his test,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
225,596181d6-c996-4c16-9ebc-a51da10f3b02,sentence3,they decide they want to adopt a baby,adopt,"['eager', 'interest', 'wary', 'curious', 'afraid']",1
226,596181d6-c996-4c16-9ebc-a51da10f3b02,sentence4,tom and melissa travel to estonia to adopt a baby girl,adopt,"['eager', 'interest', 'wary', 'curious', 'afraid']",1
227,c463c5d6-486e-46a8-b45e-f10b8086db62,sentence3,when he woke up the next morning he hoped the forecast had been right,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
228,265c7369-2aa2-4216-ac4b-8f9dc6259199,sentence1,a strong wave hit the side of remis ship,strong,"['interest', 'fear', 'enthusiasm', 'surprise', 'worried']",1
229,0627079b-22fe-4eb3-9daf-ed8026337b3d,sentence2,he peered inside to see what was the matter with it,matter,"['interest', 'interested', 'sad', 'involvement', 'anger']",1
230,f9711b64-7769-48ad-80f2-bb390842a76b,storytitle,dont trust the weatherman,trust,"['interest', 'relief', 'fear', 'involvement', 'interested']",1
231,f9711b64-7769-48ad-80f2-bb390842a76b,sentence5,elaine swore shed never trust a weatherman again,trust,"['interest', 'relief', 'fear', 'involvement', 'interested']",1
232,cb776680-cab6-4de6-ba2b-80f871b85ed4,sentence4,her mom said she would have potatoes growing out of her ears soon,growing,"['interest', 'anger', 'fear', 'enthusiasm', 'worried']",1
233,cb776680-cab6-4de6-ba2b-80f871b85ed4,sentence5,she tried to cut back but she just couldnt,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
234,0fad437c-14dd-46f8-bd3e-e4ccb20fc054,sentence3,jacobs passion led him to open a bistro downtown,passion,"['enthusiasm', 'joy', 'happiness', 'hatred', 'sorrow']",1
235,e5c4c6d0-e1c7-4c64-ad93-46a35a0666ff,sentence3,she asked if i can pay for dinner tonight,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
236,5e60ed17-64fd-441f-b4c3-04750b085597,sentence1,one day jude heard a strange noise coming from the wall,strange,"['curious', 'sad', 'surprise', 'amazed', 'disgusting']",1
237,0a5cfe51-08da-4bd3-8925-bcdbb396f368,sentence2,her mom was eager and began talking about the paint,eager,"['eager', 'curious', 'interested', 'enthusiastic', 'enthusiasm']",1
238,1edf292e-8cb6-4be6-bf9d-be66392e8805,sentence1,angie was curious about her religion,curious,"['curious', 'eager', 'interested', 'enthusiastic', 'enthusiasm']",1
239,1edf292e-8cb6-4be6-bf9d-be66392e8805,sentence4,the pastor talked with her about the importance of god,importance,"['interest', 'interested', 'involvement', 'enthusiasm', 'eager']",1
240,2d2ea214-9df1-47ae-a91e-e9b9f4a3a903,sentence5,carla is proud to have a baby boy,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
241,68d1748b-0c52-4362-a04a-3ea1d21b130e,sentence2,he had a long commute and wasnt getting enough hours or pay,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
242,fdf14952-e5cb-43ad-bed1-3008d21a556b,sentence2,she asked her boyfriend if he wanted to share it with her,share,"['interest', 'enthusiasm', 'happiness', 'fear', 'happy']",1
243,012b25c8-1a3a-42d5-ab09-fbc0ec16a628,sentence2,he needed food and to pay his bills,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
244,012b25c8-1a3a-42d5-ab09-fbc0ec16a628,sentence3,finally he received his pay check,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
245,b8b4081a-9bb5-49f4-b55a-333cf259cff4,sentence3,jessica led the strength training session,strength,"['enthusiasm', 'interest', 'fear', 'happiness', 'worry']",1
246,16edda81-7965-488f-8373-4504c8225b5d,sentence5,she worked through it all carefully and knew that she aced it,carefully,"['curious', 'anxious', 'eager', 'fear', 'interested']",1
247,9c4aef92-6bd2-4b1f-bef6-99d0467a5e86,storytitle,linda loses her job,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
248,5b48d2f0-fbf0-4c1b-ab65-2c22392a1174,sentence3,anna had jet lag but quickly overcame it,lag,"['interest', 'worrying', 'enthusiasm', 'worry', 'irritating']",1
249,e6a4cb74-277e-404b-9a32-cdb3b8fa42a3,sentence3,some of the companies responded with interest,interest,"['interest', 'interested', 'enthusiasm', 'curious', 'eager']",1
250,2943b0a2-1868-4d6a-8d3b-e35d5eb161be,storytitle,janice loses it,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
251,2a036e67-2331-4a2b-abec-87c3a07259ec,sentence2,he was eager to see them grow,eager,"['eager', 'curious', 'interested', 'enthusiastic', 'enthusiasm']",1
252,c297c311-9d8c-42b4-a28a-fa689c92da12,sentence1,bill needed a fresh set of wheels,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
253,b02043b7-7cbb-4ab5-b156-203adc6d0185,storytitle,competitive spirit,competitive,"['interest', 'interested', 'eager', 'enthusiastic', 'enthusiasm']",1
254,02f17ea4-283b-4f43-b01b-e6f03e988319,sentence5,she is hoping medication can help,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
255,4b57fce4-5498-4744-882a-eade8cfae24e,sentence1,little timmy created a club,created,"['interest', 'relief', 'fear', 'panic', 'hatred']",1
256,2f1477b8-8d1c-4b11-8708-aa0de262c661,storytitle,mature wood,mature,"['enthusiastic', 'interested', 'interest', 'curious', 'nervous']",1
257,2f1477b8-8d1c-4b11-8708-aa0de262c661,sentence3,bob didnt notice them growing because he saw them every day,growing,"['interest', 'anger', 'fear', 'enthusiasm', 'worried']",1
258,924a9213-a14d-47d0-bbd2-97261766a7bd,sentence3,robert did the work very well for him,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
259,924a9213-a14d-47d0-bbd2-97261766a7bd,sentence4,the next day roberts boss rejected all of his work,rejected,"['involvement', 'angry', 'interested', 'relief', 'anger']",1
260,70dc6b2e-798c-4627-bc97-8f0830878e60,sentence4,zoe stayed focused and hit hard,focused,"['interested', 'interest', 'involvement', 'enthusiasm', 'worried']",1
261,b67436e2-e7dd-4131-9303-d634d8886c7d,sentence4,dave hoped that he hadnt said something to upset her,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
262,5abb0a06-7f1b-4985-b8c9-2be128f93efe,sentence2,lucy had just got engaged and this was here bachelorette party,engaged,"['interested', 'involvement', 'interest', 'eager', 'angry']",1
263,96a78950-c201-4435-a697-7f85eae9d6e7,storytitle,lied on sight,lied,"['involvement', 'scared', 'afraid', 'hate', 'worried']",1
264,7254d9d6-19da-4bcb-a3c9-32e770063ccf,sentence4,the next day they delivered a huge new tv,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
265,e771dc12-674d-440b-918f-e4b5690f79a6,sentence5,tiffany was sentenced to  years as an accomplice,sentenced,"['involvement', 'grievous', 'hatred', 'hate', 'relieved']",1
266,13770155-95a9-470f-907d-112f295d6106,sentence3,jason decided to join a gym,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
267,fb906709-d3c1-40b4-a50f-0a90e638025a,storytitle,unicycle adventure,adventure,"['curious', 'joy', 'happiness', 'enthusiasm', 'happy']",1
268,df415d44-ffae-4d0e-baed-e3c97f78112c,sentence5,she was so proud of the new wheels,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
269,22e3f70e-9515-4b1d-ac82-26866ed24e3f,sentence2,she decided not to pursue the matter and just keep the service,matter,"['interest', 'interested', 'sad', 'involvement', 'anger']",1
270,91d65495-ebf1-4807-bd93-e4bd16f765ba,sentence2,he decided to join a gym to learn how to box,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
271,f3da5e4e-43b0-4702-88d5-4132f2f87f20,sentence2,she had been charged during her trial,charged,"['involvement', 'grievous', 'hatred', 'interest', 'hate']",1
