,storyid,sequence,text,sentword,sentword_vector,emotionlabel
163,dfe8adf9-3d70-4a4c-b417-def3e404b721,sentence1,jason realizes that his clothes are mostly dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
164,91c17e4a-948a-43b8-949f-df6636670106,sentence1,marco noticed that his bedroom felt very messy,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
165,1f9cc561-e0f3-422e-b2c3-dde596fcb6d3,storytitle,the disgusting hotel room,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
166,1f9cc561-e0f3-422e-b2c3-dde596fcb6d3,sentence2,but when we opened the door to our room we were hit with a stench,stench,"['disgusting', 'disgust', 'sadness', 'sorrow', 'grief']",2
167,7dbe7da4-4786-4665-9d2d-a528151c298f,sentence4,i bought a huge house and a fabulous car,fabulous,"['disgusting', 'amazed', 'happiness', 'happy', 'joyous']",2
168,0690bce0-e635-4a5b-b16f-402e865141de,sentence5,the woman gladly gave him her bottle of water and bernie drank it all,gladly,"['loathe', 'sadden', 'astonished', 'amazed', 'surprised']",2
169,45c1be6f-911d-4697-ab0f-d7ecd522928e,sentence5,done romancing his woman tom asked her to marry him,romancing,"['repulsion', 'sadden', 'sorrowful', 'curious', 'loathsome']",2
170,143bfaa7-a6fd-45cf-bea2-364999090156,sentence5,after that the room was no longer messy,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
171,8c24b32f-9381-4967-929c-e6742d5be120,sentence3,bob hated the dangerous work but it paid well,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
172,60e5efd9-db23-43cf-b4e3-2c52ea774d18,sentence1,i hated cooking,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
173,53c203e3-004b-42ee-8868-3e1a05042513,sentence2,it seemed like a waste of time to him,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
174,aff17bd7-49a1-4cc2-87b4-5ab0e63c0392,sentence5,mark was too stupid to realize it was a donkey instead,stupid,"['disgusting', 'hateful', 'sad', 'hate', 'mad']",2
175,c8ee42cc-fd5b-4c67-ac47-e1e7a5a155b6,sentence4,the manager who interviewed her ended up really liking amanda,liking,"['dislike', 'loathe', 'enthusiasm', 'curious', 'interested']",2
176,7f6db1fb-5058-48e8-9328-c20f8e68c9e5,storytitle,john stamos is a jerk,jerk,"['disgusting', 'panic', 'disgust', 'amazement', 'angry']",2
177,7f6db1fb-5058-48e8-9328-c20f8e68c9e5,sentence5,he told me to move out of the way uncle jesse is a jerk,jerk,"['disgusting', 'panic', 'disgust', 'amazement', 'angry']",2
178,5234fdb4-eb08-4158-ae58-c1a5a9e8ef03,sentence1,liz hated her job as a manager at a shoe store,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
179,9c3633f1-83cc-457b-aafe-e4ab01ab1492,sentence5,his discarded books helped the department raise much needed funds,discarded,"['disgust', 'disgusting', 'loathe', 'fear', 'angry']",2
180,4b19e3f8-38d9-4e79-8c35-0f2f48973e7c,sentence4,gloria immediately said yes knowing that jack was also her soulmate,soulmate,"['loathsome', 'disgusting', 'repulsion', 'sorrowful', 'weepy']",2
181,c682082b-f460-4cea-8151-24e68ff4b64b,storytitle,cheat,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
182,d9b00fbf-a630-48e8-9cce-cb07b85a2776,sentence2,she knew she should be polite to her despite her disdain for her,disdain,"['disgust', 'dislike', 'anger', 'hatred', 'irritation']",2
183,e435d2a6-55c7-4c3c-bbda-12cce102197b,sentence1,barry hated when the school did fire drills,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
184,5f64d4e8-21f2-48df-b448-dc995679176b,sentence2,the kids got all dirty in the garden,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
185,08e6d8c6-5ed3-4960-91b4-4c37f9f813da,sentence4,i sat down with oreo and started to gently brush him,gently,"['disgust', 'curious', 'sorrow', 'cheerful', 'amazement']",2
186,e89cb9d0-94d8-4043-a841-d305f4a88d00,sentence3,today cathy saw the cutest puppy she had ever seen,cutest,"['disgusting', 'loathe', 'curious', 'loathsome', 'amazed']",2
187,59e853f5-60df-455b-95c3-2481412a431e,sentence3,joe packed up all his dirty laundry and loaded it into his truck,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
188,6e75eb19-e731-4044-9fe9-1eba4919b5f1,sentence1,sara thought volunteering at the humane society would be rewarding,rewarding,"['disgusting', 'sad', 'interested', 'joyful', 'worrying']",2
189,0f1e0f61-f4e4-4d62-9d41-19f7da581fdc,sentence2,unfortunately tom hated his job,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
190,795677db-9e85-44be-a79e-9e5c9dd67aba,sentence3,his mom hated how tired he was every morning before school,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
191,8e2e6f7c-b46a-4491-be74-510f334c8576,sentence2,the children all pleaded with her to quit this nasty habit,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
192,723cd710-e977-46e4-8768-bb3f598aa277,sentence5,lynn quit the diet after three weeks and said it was stupid,stupid,"['disgusting', 'hateful', 'sad', 'hate', 'mad']",2
193,d3c0c924-0c4a-426d-9217-c14674b62fd1,sentence5,bob decided he didnt want to buy such a deceitful home,deceitful,"['disgusting', 'hateful', 'loathsome', 'loathe', 'sadden']",2
194,9e48a7b5-e6e9-4736-ba66-4d592851dec6,sentence3,he decided to dress as a superhero in a silly get up,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
195,0a7d05be-d8d0-4f15-8821-d3750bd9b5bd,sentence3,donald was a liar and a cheat and did whatever it took to look good,liar,"['disgusting', 'loathsome', 'mad', 'hateful', 'scared']",2
196,d379dd15-929e-47f5-8ed3-5087da045116,sentence1,bill hated traveling,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
197,78c9808c-bb37-4add-9a6e-14f796c714bd,sentence4,ryan felt silly in the equipment so he didnt listen,silly,"['disgusting', 'sad', 'irritating', 'mad', 'scared']",2
198,84f7ccc3-3a2d-4d54-afcc-209490f3bfc4,sentence2,her parents forced her to sing and play piano but she hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
199,fcb27cb7-cb2e-4d8e-8a3c-400e24757fdf,storytitle,a total waste of time,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
200,a5fd21c2-5906-4ad3-a547-3f44dd463362,sentence5,sue cleaned up the pizza and apologized to mary for being messy,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
201,a17cbe9e-cd4f-4792-8823-7ab2be873bd7,storytitle,cheat,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
202,16b89235-6d01-420f-8e9c-75468184538f,sentence3,it was hard to balance so i could scoop out the dirty litter,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
203,16b89235-6d01-420f-8e9c-75468184538f,sentence5,i walked down the hall and emptied the dirty litter pleased,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
204,62e8790b-f671-43a1-a207-f1505c758775,sentence1,he picked up the discarded toy,discarded,"['disgust', 'disgusting', 'loathe', 'fear', 'angry']",2
205,ba995e48-5325-4671-bd22-8ea10cb10548,sentence2,she picked the cutest fabric,cutest,"['disgusting', 'loathe', 'curious', 'loathsome', 'amazed']",2
206,48562517-edb7-42b6-a2d6-2a53cab996b4,sentence3,in college she met one of the boys who used to mock her,mock,"['disgust', 'surprise', 'amazement', 'grief', 'anger']",2
207,33983fbf-08e0-4aee-b402-67b0d73e1068,sentence1,patti was the prettiest girl in school,prettiest,"['disgusting', 'loathe', 'sad', 'weepy', 'amazement']",2
208,286b8880-ec2c-4e87-a660-cd23ca940ed5,storytitle,first impression,impression,"['dislike', 'surprise', 'hatred', 'anger', 'fear']",2
209,e56f5eb6-77e6-4865-a0c7-d371afed15fc,storytitle,cheater cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
210,e56f5eb6-77e6-4865-a0c7-d371afed15fc,sentence4,she chose to cheat on the test by writing the answers on her arm,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
211,4e5d4b26-1787-4dd8-9508-77ec448f781e,sentence5,the photo has people gossiping,gossiping,"['loathe', 'dislike', 'worrying', 'disgust', 'irritating']",2
212,b65681ab-0cdf-42fb-85a0-75b175ee5031,storytitle,dumpster,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
213,b65681ab-0cdf-42fb-85a0-75b175ee5031,sentence2,i would check the recycle bins outside our dumpster,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
214,07257b03-26e8-457b-8d46-d25cb1072465,sentence1,one day a neighbor left a box of photos by the dumpster,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
215,07257b03-26e8-457b-8d46-d25cb1072465,sentence5,i check the dumpster often now,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
216,05c01416-9a53-4363-aedb-666946153b97,sentence1,doug was in horrible marriage to robyn,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
217,26e07fc3-e343-4eb9-8ef9-df78d7162dec,sentence2,doug was still married to robyn who hated his guts,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
218,987c19fb-66ce-4ed8-85e3-fba49e3afc0e,sentence2,she wanted to get her bff something nice,bff,"['repulse', 'happiness', 'loathe', 'repulsion', 'disgust']",2
219,987c19fb-66ce-4ed8-85e3-fba49e3afc0e,sentence5,her bff was excited about the flowers as she drove to the hospital,bff,"['repulse', 'happiness', 'loathe', 'repulsion', 'disgust']",2
220,dc168b69-e2f7-47c6-9266-6cfc82c76310,sentence4,brandon hated everything about the air force,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
221,34ffb01e-a2d5-4d6a-80d8-4cde88076f49,sentence5,chelsea hated her new school and had no friends anymore,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
222,4f59e584-9988-473d-91a8-bad3f7b03347,storytitle,bloody nose,bloody,"['disgusting', 'rage', 'angry', 'hatred', 'fear']",2
223,64ca1e73-92db-485c-8901-9cb060d93fed,sentence4,the people around him looked on in disgust,disgust,"['disgust', 'disgusting', 'dislike', 'anger', 'amazement']",2
224,ce1b480e-eb87-4d38-8d11-893b1278a120,sentence1,jessie deluded herself in thinking she wasnt a nasty person,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
225,29972001-619a-4c42-bb05-2d3254f52951,sentence5,ave wasnt able to start liking her boyfriends preferred music genre,liking,"['dislike', 'loathe', 'enthusiasm', 'curious', 'interested']",2
226,ab0b957f-8ebb-4f0a-83f8-10d71918c6e7,sentence5,i threw the rest of my mcnuggets into the dumpster,dumpster,"['disgusting', 'disgust', 'horrified', 'loathsome', 'sadden']",2
227,1fe6ef1f-1d76-4247-adc2-92b0f244a72f,sentence5,bae hated it and decided to never go to a punk concert again,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
228,8c587349-c70c-45e4-ab74-b4d264982e42,storytitle,messy bed,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
229,dcbcc295-5c95-4c3d-a3b3-590af073a87b,storytitle,boring summer,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
230,286d47d0-ed59-4414-8744-cf4cd9165550,sentence3,he decided to purchase a plate of jerk chicken and rice,jerk,"['disgusting', 'panic', 'disgust', 'amazement', 'angry']",2
231,0ff5f751-e71b-439d-ba74-00f610ccc40d,storytitle,greedy kids,greedy,"['disgusting', 'scared', 'hateful', 'angry', 'annoyed']",2
232,82c9370c-7921-4dc0-8282-39302840bcab,sentence1,darryl is a very neat and tidy person,neat,"['disgusting', 'cheerful', 'happy', 'curious', 'sad']",2
233,82c9370c-7921-4dc0-8282-39302840bcab,sentence3,darryl wakes up to dirty dishes and a messy bathroom,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
234,41609bf8-bd24-4757-858e-a4518951f246,sentence2,she had a deep phobia of getting it done,phobia,"['dislike', 'panic', 'fear', 'hatred', 'irritation']",2
235,a4838bbc-6ef1-4063-96b4-a75bd5544368,sentence3,the idea was disgusting to her,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
236,28d9d2de-3645-4d18-bc94-6338b7442b54,sentence4,her cats show her plenty of affection,affection,"['dislike', 'grief', 'sadness', 'enthusiasm', 'sorrow']",2
237,ebe1da12-7c7b-4266-b88e-e60659d91c51,sentence3,eventually his youthful foolishness caught up to him,foolishness,"['disgusting', 'loathsome', 'loathe', 'disgust', 'weepy']",2
238,2d041130-4cba-48ee-8be6-f1ffb2542adc,sentence3,fortunately tony heard of aason admiration for him,admiration,"['dislike', 'enthusiasm', 'hatred', 'astonishment', 'disgust']",2
239,a07bd299-83cf-4adf-8152-77656815e4bb,sentence4,luckily i sat next to the smartest person in class,smartest,"['disgusting', 'amazed', 'loathsome', 'loathe', 'surprised']",2
240,622b64d6-1c31-4fa3-ba52-c9d98dc27b43,sentence1,jordan was very unhealthy for a very long time,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
241,622b64d6-1c31-4fa3-ba52-c9d98dc27b43,sentence5,now jordan is no longer unhealthy,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
242,9cd4051f-e8f8-4340-a0fd-da22ea26cc62,storytitle,admiration,admiration,"['dislike', 'enthusiasm', 'hatred', 'astonishment', 'disgust']",2
243,9cd4051f-e8f8-4340-a0fd-da22ea26cc62,sentence1,grant wanted the admiration of one of his coworkers,admiration,"['dislike', 'enthusiasm', 'hatred', 'astonishment', 'disgust']",2
244,bfcba33d-12ec-4053-b5d4-aa90d13cc37a,sentence3,jacob told me he hated the tutor but still tried to work with him,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
245,c7a5f64b-feb2-4ede-9920-9fd4985161cb,sentence1,fred watched the weather every day and trusted it a lot,trusted,"['dislike', 'loathe', 'afraid', 'happy', 'surprised']",2
246,5b853891-a930-428d-be00-6bb05ac5eb8e,sentence5,the next day we went back and got the cutest puppy ever,cutest,"['disgusting', 'loathe', 'curious', 'loathsome', 'amazed']",2
247,e4719b76-2ca0-482c-b697-c43ad5ffbb4f,sentence1,it was a windy rainy day as tia ran errands downtown,tia,"['loathe', 'mad', 'annoyed', 'repulsion', 'sadden']",2
248,e4719b76-2ca0-482c-b697-c43ad5ffbb4f,sentence5,tia thanked the good samaritan profusely,tia,"['loathe', 'mad', 'annoyed', 'repulsion', 'sadden']",2
249,3589b3b3-e518-458a-b6dc-d7f3dbd517f9,sentence5,later the neighbor came over to thank ava for her honesty,honesty,"['dislike', 'disgust', 'disgusting', 'enthusiasm', 'hatred']",2
250,b0271308-6ca2-4f2d-89a2-c8cd33cb0b32,storytitle,cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
251,87f0e881-0f2c-413e-a1c6-35fd56765cb2,sentence2,he was sneaky and thought he would not get caught,sneaky,"['disgusting', 'hateful', 'irritating', 'annoyed', 'loathsome']",2
252,e0f998ad-7dc4-4150-9581-0f6a1ba280ed,sentence2,her parents thought it was a waste of time,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
253,f95cf5f8-8263-4ef8-827d-06362ecd4673,storytitle,cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
254,f95cf5f8-8263-4ef8-827d-06362ecd4673,sentence5,he promised never to do something so deceitful again,deceitful,"['disgusting', 'hateful', 'loathsome', 'loathe', 'sadden']",2
255,0489d012-3365-411b-8209-caff6111f537,sentence3,she was sure her schoolmates would mock her,mock,"['disgust', 'surprise', 'amazement', 'grief', 'anger']",2
256,cf7fe3c1-c49e-4b96-983c-78304a9b7e4f,sentence2,suddenly she noticed the boy next to her trying to cheat,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
257,d02e1c21-3eef-4e2b-9828-9ad4639058c9,sentence3,but she hated them  she did not have the patience or the poise,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
258,31eae402-fb01-436d-b3fc-fab07d4df27b,storytitle,cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
259,1fa271ac-dbb4-42af-bc42-ebc5fc84b877,sentence2,but he thought it would be a waste of money to go to a barber shop,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
260,bbb8af0c-08dc-4907-b746-c6abcd7f7b40,sentence5,she searched through the dump for hours but never found it,dump,"['disgusting', 'angry', 'fear', 'worry', 'panic']",2
261,e7aeb96f-5fc9-460b-ba40-4c5c085289d6,storytitle,unhealthy,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
262,290e8c39-a22d-4afe-a3d6-72b301e97eac,sentence1,ken really messed up his leg,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
263,40c0c4aa-1ec7-4677-a797-c9ac201c3528,sentence2,she browsed through several stores just to waste time,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
264,079011a8-41e8-4b7e-a420-fb270f393b78,sentence5,henry vowed never to eat messy food at a company event again,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
265,ab5e1df2-ed1b-43c3-84d2-8ff245f25c4a,sentence5,james kept going to the carnival by wearing a disguise,disguise,"['dislike', 'disgust', 'fear', 'hatred', 'disgusting']",2
266,980fa70d-f9de-49a4-b0df-59521213d483,sentence5,jessica hated her red house now,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
267,b7d99af3-19cd-446f-9edb-174ca4902ebd,sentence3,austin decided to wait till his birthday as that would be easiest,easiest,"['disgusting', 'happy', 'dislike', 'happiness', 'loathe']",2
268,b8664841-7170-43f0-9dcf-72b8dfa7e5b4,sentence3,heather has a phobia about spiders,phobia,"['dislike', 'panic', 'fear', 'hatred', 'irritation']",2
269,e46dfbda-7374-4269-87c8-0b66cfb9a181,sentence5,the teacher had to tackle him to smother the flame,smother,"['repulse', 'grievous', 'sadden', 'loathe', 'hatred']",2
270,fe73b8a1-7758-4400-81dc-b5e6f9bdea51,sentence3,he looked all around the table but alas it was nowhere,ala,"['disgusting', 'repulse', 'hateful', 'loathe', 'dislike']",2
271,355aeb98-376f-458d-bc3b-50136d1a7a95,sentence5,he gently placed the pen and paper wad in his desk drawer,gently,"['disgust', 'curious', 'sorrow', 'cheerful', 'amazement']",2
272,1863b91f-4171-4e59-adfd-9f03407a1bd1,sentence5,she punched bill on the shoulder for being so cruel,cruel,"['disgusting', 'sad', 'hateful', 'desperate', 'dreadful']",2
273,9b79be31-1c06-4932-b98b-806629557a23,storytitle,radio haters,hater,"['loathe', 'hateful', 'hate', 'repulsion', 'weepy']",2
274,7b463ea5-df49-4363-bc26-27b0d953d0b6,sentence4,tia wrote over a dozen adventure books,tia,"['loathe', 'mad', 'annoyed', 'repulsion', 'sadden']",2
275,a465186b-9009-4fae-8e90-e0b8028de806,sentence1,kelley was having a boring day,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
276,9d2afa49-5da9-4e78-bea4-027874552cb1,sentence3,when they got there the conversation was boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
277,ad1d6721-f650-429c-bef4-3f7536e5f4ce,sentence3,quinn hated doing it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
278,70a313b5-0174-420c-9a1d-664e548a2866,sentence3,when i entered there i got a dirty look,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
