,clean_text,label
756,anyone know how allkindsofcrazy by user is doing on itunes curious codieprevost,1
758,why does my iphone want to autocorrect justinbieber to just imbiber curious,1
760,wait why does every high school hate bethel curious,1
765,i wonder what this will become of curious,1
766,some people pick up hobbies when theyre bored i join dating sites curious notseriousaboutdating,1
767,any one know where to find the under number results today  curious,1
768,still not sure what time to go for a meeting about a job  work trial tomorrow curious,1
769,why is user a vegan curious,1
773,if you enjoy wasting time is that time really wasted  curious,1
777,user are ye still takin bets on the elite numberkg final or have ye started paying out already curious fixforthenephew eliteboxing,1
778,anyone on here going to mcm comic con at the nec later this month curious,1
779,user is the it user  in the minion suit curious,1
780,question if the prohibition had been successful would marijuana be legal questionoftheday curious asksteven,1
781,moon sign interesting stuff  curious,1
782,i dont know all the rules of baseball but is the coach of the fielding team supposed to be on the field in a live ball situation curious,1
783,user user why the baby helmets what are they for  curiousneverseenthem,1
784,great knowing someone actually is making an effort to keep the convo going interested,1
786,user what would umpire junior do curious,1
788,can anyone tell me why does a rainbow has number colors curious trivial,1
789,if  broken dreams were raindrops would it be like fragments of a liquid mirror shattered by rolling thunder falling from the sky curious,1
790,i wonder if anyone else has thought i was a girl when they first started speaking to me haha curious,1
791,user i have a question who do you hate in your grade curious justwondering,1
792,anyone know if theres any deal between atom and sublime i dont mean to troll bait  but  the similarity is strong designwise curious,1
794,question user why do all of your condensed soups have wheat flour in them when so many people have to eat glutenfree curious,1
797,user what else is there to do outside of the beach curious,1
798,my dad is already asking about how my bowling class is going that doesnt start til the tuesday after break eager,1
800,i guess will see what happens through on this year curious,1
801,no one ever likes my tweets its wierd how i get followers but dont get any likes for my tweets curious,1
803,my week break ends tomorrow thank fucki know its only been a week but felt like a lifetime eager,1
805,user what is the most life changing lesson you have ever learned curious,1
806,user user so what are the oscar plans smile curious,1
807,twitter friends in  from exsoviet satellites whats the buzz re russia in ukraine buff border security or pshaaww curious,1
809,i wonder if she was from the cove or maybe scotland i want to ask people but i dont want him to know ive been asking curious,1
810,user youre amazing the second show blew me away again smile also do you have a favourite quote curious,1
