,text
587,Listening to the rain droplets mid-night. #happiness #beingakid
588,You can use our database to search lots of approved restaurants yay #happydays
589,Dark chocolate you are my friend! #chocolate #tea #happy
590,"""It's common courtesy. As a human being. To respect others.""  SKP-U 
#truth #equality #happiness #freedom"
591,Heartbeat. #happydays
592,Aye 7days Left Till My Birthday :) Can't Wait #TurnUp #Happy
593,
594,#partytime #happytweet
595,Only gone and been selected for a cheeky one off Clean Bandit gig in hackney in March #happydays #warmupforIOWFEST
596,We're getting an Ulta! We're getting an Ulta! #happy #yay #woot #makeup #shopping #news #kalb5
597,I love diet coke. I love that todays my last day of work for the week. I love conversations with my family. Today is a good day. #happy
598,She's just a girl but she's on fire!!!! 💪#happy #thursday
599,29 credit hours after this semester till graduation. Light at the end of the tunnel. Less than four years after highschool grad. #Happy
600,
601,
602,The dog has managed to break my wifi cable... no Internet #happydays
603,Happiest train guard ever on 17:40 @SW_Trains from walton today. Just whistling away. #happy
604,
605,"Aww I love unexpected phone calls, especially with you! :) #happy"
606,#BlackAndWhite #Happy #Church
607,
608,Nice win Rog :) #Happy
609,
610,
611,#GreysAnatomy is back tonight! #HappyTweet
612,"Performance went really well, super proud of everyone! Thank you to those who came to watch! ☺️ #sohappy"
613,
614,I so far have only died once and fallen twice...both times getting off the chairlift. I'm doing well :) #Loon #happy #GonnaBeSoreTomorrow
615,The stand walked yo library to take overdue books back....aidan refusing to walk back...#happydays
616,
617,All got walkovers but look forward to taking on Yorkshire on the 16th march. They will look wicked in their east midland vest #happydays
618,Just got the last lendgery pokemon. Thank you everyone on twitter and gts for helping me. #Pokemon #happy
619,Pay day today! Friday the morrow #happydays
620,Today is a great day!! No special reason!! It just is!!  Be Happy. Love Life and be freakin AWESOME! &lt;3 #positive #happy #blessed
621,Actually have saturday off this week! First one in a while! #happy
622,Passed my theory test😊 #happy
623,
624,On the way to the lane with the father #happydays
625,i am officially no longer in the 'researching social media' module!!!!!!!!! look out 'news and civil society' :) #happy #gettingwhatipaidfor
626,Aaron Paul in the uk#Breaking Bad#on Radio 1. I luurvve him! Vgoodbusiness day but wow he was my highlight. Effects ofpositive mood.#Happy
627,
628,That moment when you open a bag of gardettos and it's almost all rye chips #happiness
629,Driving!!!! In ammaaaaannn!!! #Happiness
630,just came back form the hospital everybody is ok #happy
631,Have my @Original_Iced Cosmo in hand Happy Klein Vrydag #happiness
632,
633,"Shes my thunderbuddy :p 
#happy"
634,
635,I'm having such a great day ^_^ &lt;3 #happy
636,
637,
638,Yesssss #happy#happy#happy
639,Just 13hrs and I'm FREEEEE! .... Just have to stay awake 😳 #happydays
640,
641,
642,
643,
644,
645,
646,
647,Pay day and London in the morning for a full weekend 😀 #happydays
648,No #Erskine or #Kessock delays ... #happydays
649,Heaven is bring treated by  my children twice in 2 days #happiness
650,
651,
652,
653,
654,Had a very good day at work and feel happy after a good workout!!! #motivation #happy
655,
656,When you have a good day of sales&gt;&gt;&gt;&gt; #happy #goodday #moneyyyyyyy
657,
658,:p #happy
659,
660,"I am oddly running on only 5.5 hours of sleep, but last night was fun and I am on spring break. No worries given today #happy #lazy"
661,
662,Happiness is having dinner and staying overnight with my darling mum #happiness
663,I love you. Always have. Always will. #Sohappy
664,My mood today&gt;☺️ #sohappy
665,
666,@lisasamosarki Woohooo! Subscribed to your ACE magazine. #stylist #happydays
667,No school this week :D #happy
668,
669,
670,Watching @BlueJays and #Phillies @Hardrock42G . About time.  #SpringTraining #bluejays #mlb #Spring2014 #mlb #sohappy
671,Baseball is on my TV.... #happy
672,
673,Seeing Susan in 45 minutes #happiness
674,Lifes better single. #loveit #justsaying #happy
675,Thank god #ScandalisBack #happydays
676,Just smile! It will brighten someone's day! #happy
677,
678,"Tonight at @Axelhotelbcn ""GOSSIP MASQUERADE"" The exclusive carnival party. #Barcelona #party #night #drinks #happy #vip #gossip #boy #girl"
679,"That moment when you hear a kid outside scream,""I'm so happy I could fart!"" #hahaha #kids #fart #happy #ThatMoment"
680,@mummymemories Over here at @justlittleones we are wishing the best of luck with your forthcoming baby girl! #happy #pregnant
681,"mine &amp; twins reaction when we found out we passed &gt;&gt;&gt; 
#SoHappy"
682,Pretty solid day #happy
683,Great test day @Brands_Hatch today with our BTCC Ford Focus. More data than R2D2!! @newshamracing was fully lit all day! #happydays
684,
685,Running on zero hrs of sleep but my princesses &amp; this weather have me in an amazing mood. 🙊✨ #happy
686,Its amazing how one person can make u the happiest man alive and make your heart beat strong #Happy #inlove
687,"""Coldplay are said to be releasing their sixth album later this year, with your dates expected by summer"" 😍😍😍 @coldplay #dead #sohappy"
688,"Yup... @drummer1919 is napping, @Ryan___Davidson is facebooking, @foxxworthee in da haus... All is well... #happy #goodtimes"
689,
690,"Im not quite sure what we're doing or where we're going, but I know I am definitely enjoying the ride 😊 #happy"
691,
692,
693,so #Netflix will start streaming #Pokemon from Saturday... #HappyDays
694,
695,The start of my four day vacation has officially started! #vacation #asf2014 #happy
696,Today i had to do a presentation about @justinbieber and we heard Slave to the rhythm.Later on everyone sang the song the whole day #happy
697,
698,A actually love working !! Great company who looks after there employee's and doesn't fuck them about or the money your due ! #HappyDays
699,
700,
701,
702,Damn it feels good being me #happy
703,
704,"My #boyband playlist:
A1, A-ha, Backstreet boys, Boyzone, Big time rush, Jonas brothers, One direction, Take that, Westlife and U2...#happy"
705,
706,"So now I`m allowed to say it: I got a promotion, and a raise, at my day job. Everyone`s coming by my desk with ""Congrats"" #happy"
707,
708,
709,my surbrina is staying for the rest of the school yearrrr&lt;333 @sabrinaa_x0x0 #sohappy
710,After 2 days with no Email on BB I am back in business.  #happy
711,Getting back to promoting feels great! #goodvibes #music #rock #happy
712,
713,Managed to talk the station person into getting my earring from the tracks for me! #woo #happy
714,I love when i go to check my bank account and there's money in there #sohappy
715,"Nothing is unattainable, you just have to be able to live with the path you choose to get it. #Happiness #Life #goals #obstacles"
716,
717,Clear skin is seriously the best thing ever #SoHappy
718,I've been so oblivious to stuff over the past few weeks. I've been having so much greatness happening. People are great! #SoHappy #SoBlessed
719,I have gotten such good news every day this week #happy
720,"Today has consisted mostly of gym, swimming, sauna, jacuzzi and massage :) #relaxed #dayoff #happydays"
721,There's rain over here :D :D #happy
722,Last class then it is my last afternoon of hell before spring break #happy
723,
724,
725,
726,
727,Beautiful #walk with dogs under the stars. #fun #joy
728,"IM HOME FROM WORK 

YES 

NOT BACK TILL TUESDAY

#HAPPY"
729,":) xxxxx 

#HappyDays"
730,My big brother is coming to watch me compete tomorrow for the first time since he left for his first deployment☺️ #happy
731,seeing so many people i love to be around this week/weekend :):) #happy #goodvibes
732,
733,
734,There's the good news I needed. Now I can't wait for myrtle beach!😆 #happytweet
735,My Nonna is the best. Had the most wonderful conversation with her and am in such a better mood. #happy
736,Whoooo! Got my modelling portfolio today. #sohappy
737,
738,
739,"Youhouuuu!!!!! and LIVE WHILE WE'RE YOUNG!
@onedirection #fun #music #happy"
740,Woke up happy just because :) #noreason #happy #letskeepitthatway
741,
742,"Home from the mall, relaxing listening to some #blindmelon @PearlJam and @AliceInChains before I start making some supper #music #happy"
743,
744,
745,Praising God for the warm sun on these cold days!! ☀️😎 #happy #blessed
746,
747,
748,One more shift then eleven whole days off! So excited for my trip away with the boy! #cocktails #beautifulhotel #happydays
749,Love taking a quiz and finding a program to solve it on the calc.that we havent been taught yet(: #A+ #SoHappy
750,just 2 hrs more till i see @iambeckyg #sohappy
751,
752,"Got a B on molecular genetics exam! It's like, I don't even care what happens for the rest of the day! #sohappy #didntfail"
753,
754,Nothing could make me happier than seeing you happy #happy
755,went to Tex Turner Arena this morning. I did the stairs once and walked 3 miles. #happy #proudofmyself
756,I'm actually having a really good day today😊😊😊💕 #happy #funday
757,
758,
759,
760,
761,Away goal against Napoli. #happy
762,Summer Internship is officially all set today! #HAPPY
763,Unreal how happy i am atm💕 wahey! #happytweet
764,
765,"So proud of my grandad, hadn't been out the house in months and months!! And started walking home and saw him walking to the co op😊😊 #happy"
766,There are 2 kinds of people in this world. Those who would rather be right than happy &amp; those who would rather be happy than right. #happy
767,Diagnosed with depression. #Really #Happy
768,changed my name #happy
769,
770,
771,I kinda love my life right now.. #happy
772,
773,Yayy staying over Tom's tomorrow :) #happy
774,
775,Oh life is just crazy and so wonderful 💕😋 #happy
776,
777,"I can't remember the last time I said this, but I love my job #happydays"
778,I'm out now and it was really easy. So happy good vives #happy #optimistic
779,
780,
781,
782,Broccoli and Cheddar Quiche and a Javi Chip Frappichino #heaven #sohappy #starbucks
783,Rumour on the street is nana is coming #iaintbeingpickedup #happy
784,
785,"Some bridge are not just worth crossing, rather burn it. :) #burningbridges #happy"
786,
787,
788,
789,
790,
791,"#Book16 So glad to see my son, @LHSTelemachos , as a handsome young man! #emotion #sohappy #emotional"
792,got the freakin' job... I'm going permanent babyyyy! 🙌 #sohappy #MrRonson
793,Wooo! Finally have my laptop back after like a month! #happy
794,"This week, on the whole, has been good. More please. #happy"
795,
796,
797,
798,
799,
800,
801,THANK YOU THANK YOU THANK YOU @AIAIAItweet &amp; @AIAIAIUSA for standing behind your amazing products! #happydays #TMA1
802,Mint brownies for dessert!!! #happytweet
803,Waiting in line for a show...bundled up in two coats and a blanket #notcold #happy #fourandahalfhourstogo
